emotion,eye_openness,eyebrow_distance,mouth_opening,head_tilt
neutral,0.3494,0.3801,0.3241,4.2903
neutral,0.3256,0.3364,0.0322,-15.4896
neutral,0.0727,0.5793,0.0445,-11.6219
neutral,0.3705,0.4376,0.197,6.8662
neutral,0.2279,0.4077,0.1248,-10.1562
neutral,0.3319,0.3894,0.0544,1.3676
neutral,0.4336,0.5357,0.0046,-1.6537
neutral,0.2861,0.4455,0.0454,4.1003
neutral,0.3024,0.3813,0.1049,-7.2299
neutral,0.2933,0.4884,0.054,-2.3839
neutral,0.4163,0.474,0.0406,-6.5604
neutral,0.3482,0.5407,0.0053,3.5334
neutral,0.3283,0.3582,0.0508,26.4928
neutral,0.3912,0.3994,0.2758,5.2298
neutral,0.4398,0.5412,0.0087,-12.6069
neutral,0.2625,0.3872,0.0204,-2.4966
neutral,0.3837,0.5507,0.0027,-1.1562
neutral,0.4048,0.4549,0.0511,-6.4318
neutral,0.2414,0.46,0.0231,-0.5313
neutral,0.4438,0.5272,0.0046,-2.9883
neutral,0.2766,0.2989,0.0794,9.0124
neutral,0.3255,0.4326,0.0108,-6.2564
neutral,0.4386,0.407,0.0478,-1.7377
neutral,0.017,0.4868,0.0114,-4.1471
neutral,0.3449,0.3884,0.0947,-0.0244
neutral,0.3166,0.4362,0.0188,-2.2618
neutral,0.388,0.4308,0.1914,-3.1468
neutral,0.425,0.4251,0.1704,-0.3293
neutral,0.3254,0.5167,0.0097,-0.0446
neutral,0.1989,0.4007,0.0125,6.5256
neutral,0.2761,0.3347,0.048,1.4752
neutral,0.1716,0.4648,0.0206,-11.19
neutral,0.303,0.3857,0.1249,52.045
neutral,0.287,0.5109,0.0501,-2.2914
neutral,0.3742,0.3293,0.0385,-3.6502
neutral,0.1835,0.4275,0.022,-1.2975
neutral,0.2304,0.4387,0.0195,-6.1237
neutral,0.2957,0.5553,0.2439,4.7701
neutral,0.3351,0.5654,0.1894,-3.3469
neutral,0.341,0.365,0.0436,-3.6091
neutral,0.2686,0.375,0.0351,-4.8002
neutral,0.344,0.4853,0.0643,-17.4435
neutral,0.0265,0.4738,0.0019,-13.3749
neutral,0.406,0.4865,0.0818,-15.9566
neutral,0.245,0.4596,0.005,-9.1559
neutral,0.4437,0.4814,0.1157,-1.4308
neutral,0.0971,0.3197,0.0983,17.6513
neutral,0.266,0.4213,0.0165,-5.388
neutral,0.2062,0.2817,0.0252,3.064
neutral,0.3781,0.5153,0.0086,0.6074
neutral,0.2995,0.315,0.0379,-5.6519
neutral,0.4209,0.4476,0.1904,-4.4599
neutral,0.4255,0.5003,0.0177,3.7462
neutral,0.2047,0.4545,0.0088,3.1561
neutral,0.2963,0.5051,0.0231,-12.7238
neutral,0.3625,0.3171,0.0335,-0.7929
neutral,0.3353,0.2646,0.1838,0.0083
neutral,0.2812,0.4253,0.0717,10.4173
neutral,0.3574,0.4069,0.0073,-4.6761
neutral,0.3725,0.4592,0.1381,9.2585
neutral,0.3956,0.5336,0.1966,-2.8944
neutral,0.3799,0.3472,0.0238,-1.8628
neutral,0.4353,0.4567,0.1841,-2.8237
neutral,0.3014,0.3715,0.2372,1.775
neutral,0.2187,0.4223,0.0436,-2.692
neutral,0.36,0.3969,0.0476,9.5144
neutral,0.3584,0.5524,0.1551,0.4507
neutral,0.2448,0.357,0.01,-4.1835
neutral,0.3516,0.4988,0.0129,-1.6294
neutral,0.2518,0.5929,0.0114,3.8151
neutral,0.092,0.4307,0.0175,22.4428
neutral,0.0963,0.458,0.0505,-4.7145
neutral,0.2103,0.3893,0.0152,5.7326
neutral,0.3647,0.4697,0.0146,4.3146
neutral,0.336,0.4208,0.2332,-0.8604
neutral,0.075,0.3589,0.1472,9.0621
neutral,0.2673,0.5932,0.373,-6.4434
neutral,0.3563,0.3756,0.0392,-3.063
neutral,0.3682,0.4739,0.1693,-5.6315
neutral,0.3514,0.538,0.0266,1.3431
neutral,0.2859,0.4795,0.0034,13.4772
neutral,0.378,0.3286,0.0541,-18.5017
neutral,0.3517,0.537,0.0095,-5.0155
neutral,0.2923,0.369,0.0996,-34.0155
neutral,0.4058,0.6309,0.0088,8.3395
neutral,0.3898,0.4039,0.1586,-10.3654
neutral,0.3107,0.5605,0.0031,-3.8699
neutral,0.3445,0.5994,0.107,4.9857
neutral,0.1357,0.3876,0.0119,-8.75
neutral,0.378,0.4557,0.1904,-1.8279
neutral,0.3239,0.4221,0.0033,-5.0678
neutral,0.3291,0.4317,0.0533,-4.7566
neutral,0.1765,0.4263,0.0047,-10.9074
neutral,0.2489,0.435,0.014,1.1002
neutral,0.212,0.3227,0.0068,7.9394
neutral,0.3514,0.2702,0.1088,-36.257
neutral,0.3112,0.4814,0.031,-4.8863
neutral,0.3645,0.5307,0.0472,-3.1857
neutral,0.3549,0.4285,0.107,-2.0147
neutral,0.2536,0.4746,0.0181,1.2503
neutral,0.3963,0.426,0.0076,-9.2311
neutral,0.2486,0.2871,0.0857,28.5319
neutral,0.2908,0.5189,0.1382,0.9892
neutral,0.3659,0.3943,0.0783,-11.5837
neutral,0.2808,0.3783,0.0149,-14.4085
neutral,0.2689,0.4599,0.0163,0.5771
neutral,0.3618,0.5023,0.0121,-8.4161
neutral,0.2579,0.328,0.018,9.71
neutral,0.3289,0.4773,0.0589,12.4201
neutral,0.3841,0.4572,0.0057,-0.1349
neutral,0.3847,0.4535,0.1255,15.5131
neutral,0.3397,0.4273,0.3446,13.721
neutral,0.2982,0.4702,0.0047,-0.8327
neutral,0.3117,0.2988,0.1696,-23.3097
neutral,0.2149,0.4659,0.1623,-0.1226
neutral,0.1768,0.4396,0.0378,-11.9727
neutral,0.1992,0.2577,0.1347,4.5544
neutral,0.1308,0.3361,0.0147,-13.8133
neutral,0.2865,0.5238,0.0105,1.8738
neutral,0.3814,0.4507,0.0074,2.4807
neutral,0.3548,0.4536,0.0564,-7.1537
neutral,0.2384,0.3503,0.0152,-7.0848
neutral,0.3968,0.4933,0.0205,4.0015
neutral,0.2423,0.4787,0.0072,12.2434
neutral,0.4464,0.4523,0.0519,-3.0059
neutral,0.3416,0.3234,0.3589,0.168
neutral,0.2677,0.4157,0.2288,-1.4158
neutral,0.3742,0.4721,0.0082,-3.9891
neutral,0.3715,0.4214,0.0086,-9.8361
neutral,0.3746,0.417,0.1657,-2.6964
neutral,0.2445,0.4333,0.1027,-9.886
neutral,0.305,0.4871,0.3778,-2.602
neutral,0.3754,0.4339,0.1532,-4.9047
neutral,0.0307,0.458,0.1129,-6.6868
neutral,0.3082,0.4066,0.0076,-4.7431
neutral,0.3422,0.5395,0.0133,-1.2455
neutral,0.2241,0.3634,0.0068,-1.2664
neutral,0.2728,0.6028,0.0342,-4.6119
neutral,0.4651,0.3639,0.0093,-2.3077
neutral,0.3779,0.5469,0.0044,-1.6292
neutral,0.4011,0.5189,0.0961,10.1764
neutral,0.1859,0.4242,0.0521,2.9245
neutral,0.3471,0.3111,0.0311,17.8357
neutral,0.3983,0.4516,0.1321,0.4899
neutral,0.273,0.5294,0.3441,5.54
neutral,0.3782,0.2595,0.2847,0.1679
neutral,0.2534,0.4155,0.019,1.8028
neutral,0.3509,0.433,0.1816,1.8714
neutral,0.1412,0.3198,0.0168,-20.0491
neutral,0.2873,0.4849,0.0132,-1.6813
neutral,0.377,0.4579,0.2351,2.6935
neutral,0.2414,0.5313,0.0387,0.0415
neutral,0.0234,0.5045,0.1284,0.8294
neutral,0.3629,0.4242,0.0704,7.9508
neutral,0.3206,0.3854,0.0409,-9.2731
neutral,0.3648,0.4816,0.0085,0.8624
neutral,0.3498,0.4463,0.0145,2.5725
neutral,0.1625,0.4193,0.0467,0.5098
neutral,0.3373,0.4569,0.0842,-2.4874
neutral,0.423,0.3803,0.4042,-1.8478
neutral,0.394,0.5366,0.0486,0.4076
neutral,0.225,0.3432,0.0778,-2.5016
neutral,0.3786,0.4401,0.1597,1.3633
neutral,0.3373,0.4433,0.0092,-4.5094
neutral,0.4236,0.4866,0.0561,-5.1073
neutral,0.394,0.6007,0.0052,1.8562
neutral,0.3517,0.4837,0.146,18.3782
neutral,0.3501,0.423,0.0155,-8.2751
neutral,0.281,0.4118,0.0082,0.9842
neutral,0.1931,0.5112,0.0333,-12.0223
neutral,0.0288,0.3695,0.7937,-4.2093
neutral,0.2881,0.3203,0.0708,12.4778
neutral,0.313,0.4531,0.0067,-2.6529
neutral,0.4253,0.5208,0.1282,1.9965
neutral,0.2814,0.3667,0.1569,6.201
neutral,0.3131,0.2924,0.1232,3.0951
neutral,0.281,0.3226,0.0353,-7.4238
neutral,0.3532,0.4578,0.0091,5.5708
neutral,0.2867,0.3689,0.0234,1.8999
neutral,0.2577,0.4854,0.2531,-2.8069
neutral,0.3281,0.4494,0.222,5.0114
neutral,0.3117,0.5284,0.0144,14.1313
neutral,0.3904,0.3799,0.0701,0.5136
neutral,0.3312,0.3851,0.0488,5.9428
neutral,0.2385,0.4788,0.0085,-2.2362
neutral,0.3685,0.3766,0.0738,-32.5656
neutral,0.2789,0.5044,0.1864,1.2639
neutral,0.4596,0.3861,0.0816,2.3696
neutral,0.3911,0.4663,0.4479,2.4766
neutral,0.3273,0.3763,0.0027,6.0164
neutral,0.2345,0.3525,0.0062,-1.1263
neutral,0.4053,0.5211,0.0263,-6.2533
neutral,0.1701,0.5541,0.0113,33.0393
neutral,0.3836,0.3789,0.0942,11.4323
neutral,0.3062,0.4219,0.0131,14.7779
neutral,0.2945,0.481,0.158,-3.0994
neutral,0.2809,0.5788,0.1021,-6.1156
neutral,0.4672,0.3512,0.225,-10.5485
neutral,0.2612,0.3856,0.0033,-24.9013
neutral,0.2793,0.5507,0.0427,3.7792
neutral,0.317,0.5163,0.0113,-3.7752
neutral,0.3879,0.4368,0.1934,-4.8052
neutral,0.3553,0.3334,0.1028,-7.993
neutral,0.3285,0.5184,0.035,10.9862
neutral,0.2171,0.4227,0.017,4.2211
neutral,0.3951,0.529,0.0075,5.1382
neutral,0.1902,0.363,0.1192,3.8026
neutral,0.1806,0.4038,0.0157,-1.6565
neutral,0.3246,0.591,0.006,2.4503
neutral,0.3646,0.4056,0.1452,-7.7272
neutral,0.3952,0.5351,0.1297,-1.2281
neutral,0.3525,0.5478,0.0062,-5.0592
neutral,0.2461,0.3926,0.0086,-6.9086
neutral,0.3282,0.5028,0.1638,0.9907
neutral,0.0332,0.4874,0.0215,7.2278
neutral,0.3428,0.4777,0.0623,6.9317
neutral,0.3002,0.429,0.0839,18.2815
neutral,0.2631,0.4558,0.0412,-0.1489
neutral,0.3692,0.5527,0.0202,-16.3535
neutral,0.2474,0.2299,0.0303,0.6439
neutral,0.3326,0.502,0.0561,8.5939
neutral,0.2887,0.3435,0.0314,-6.1394
neutral,0.3934,0.622,0.0425,-7.8152
neutral,0.3906,0.4585,0.0049,-2.6162
neutral,0.4171,0.4533,0.2337,4.4427
neutral,0.371,0.5493,0.0037,-21.9035
neutral,0.3245,0.4583,0.006,2.5954
neutral,0.2945,0.3623,0.1553,6.1115
neutral,0.363,0.4532,0.0178,-2.6914
neutral,0.343,0.3757,0.1273,10.6304
neutral,0.3023,0.4525,0.0262,-5.5874
neutral,0.2408,0.3737,0.0738,-1.4108
neutral,0.3422,0.4713,0.0135,3.8791
neutral,0.2913,0.5039,0.126,-2.9548
neutral,0.3535,0.5105,0.1199,-2.7354
neutral,0.3075,0.4757,0.2101,7.4177
neutral,0.3264,0.5263,0.1069,-8.2384
neutral,0.3914,0.3752,0.0888,0.5873
neutral,0.3902,0.4346,0.0689,-3.1048
neutral,0.3479,0.5077,0.0566,3.8176
neutral,0.2898,0.5081,0.0102,0.6203
neutral,0.3753,0.4663,0.2275,2.1878
neutral,0.2666,0.4675,0.0272,-0.6572
neutral,0.3769,0.4787,0.0603,7.4974
neutral,0.3354,0.3774,0.1387,-29.0368
neutral,0.3065,0.4571,0.1765,0.1352
neutral,0.5248,0.3435,0.0432,15.1409
neutral,0.3732,0.4717,0.0447,-1.4201
neutral,0.3605,0.5102,0.027,-4.5522
neutral,0.4796,0.4121,0.2093,13.8051
neutral,0.3206,0.4279,0.2805,-4.201
neutral,0.2539,0.4319,0.0556,-3.3503
neutral,0.317,0.3829,0.0049,4.5099
neutral,0.3437,0.4914,0.036,6.904
neutral,0.3499,0.4199,0.0808,8.4953
neutral,0.4773,0.2965,0.1817,-9.4906
neutral,0.0766,0.349,0.051,-38.116
neutral,0.2153,0.47,0.0227,-6.9804
neutral,0.3679,0.4008,0.0254,-17.863
neutral,0.3456,0.4746,0.0098,0.2577
neutral,0.3309,0.428,0.142,7.5627
neutral,0.3203,0.4133,0.013,4.2373
neutral,0.3272,0.5023,0.1153,-0.871
neutral,0.3009,0.4101,0.3698,-5.4307
neutral,0.2717,0.3773,0.3121,-10.0047
neutral,0.365,0.4317,0.0686,4.2177
neutral,0.4035,0.4197,0.2454,-7.223
neutral,0.3628,0.4179,0.2157,13.9124
neutral,0.3318,0.4274,0.1371,5.8074
neutral,0.3163,0.4577,0.0317,-0.9651
neutral,0.3544,0.5504,0.0415,-2.6335
neutral,0.2632,0.4891,0.0168,11.2047
neutral,0.3329,0.4074,0.0163,-6.6647
neutral,0.2312,0.3082,0.0264,-1.3133
neutral,0.1089,0.313,0.0926,6.9116
neutral,0.3797,0.5076,0.0922,-1.3369
neutral,0.2374,0.4557,0.0415,-1.9313
neutral,0.3131,0.397,0.24,-1.3751
neutral,0.1872,0.3734,0.2644,14.0481
neutral,0.3028,0.5222,0.0135,-13.3121
neutral,0.4219,0.4236,0.0282,1.7869
neutral,0.3503,0.3943,0.1815,1.7703
neutral,0.3089,0.3815,0.1734,4.7484
neutral,0.2246,0.278,0.0109,-5.4466
neutral,0.4258,0.4396,0.2574,3.9666
neutral,0.1999,0.3442,0.0234,-0.6762
neutral,0.3009,0.4749,0.0146,-1.7353
neutral,0.2369,0.4109,0.1429,-0.3566
neutral,0.624,0.3558,0.0245,-5.096
neutral,0.1006,0.1044,0.0036,2.5074
neutral,0.4118,0.6772,0.0049,-0.9818
neutral,0.1874,0.4204,0.3095,-2.3156
neutral,0.3186,0.3278,0.0217,-2.6858
neutral,0.2449,0.4507,0.0622,-3.5483
neutral,0.36,0.4895,0.0083,0.4779
neutral,0.2604,0.4847,0.1234,7.6122
neutral,0.4505,0.483,0.1787,0.5902
neutral,0.3115,0.434,0.0472,3.8982
neutral,0.3732,0.5939,0.1323,-23.5912
neutral,0.0343,0.4903,0.1239,-7.5799
neutral,0.2975,0.4746,0.0187,-23.4979
neutral,0.2086,0.4581,0.0071,-4.4028
neutral,0.3331,0.4384,0.0282,-5.4305
neutral,0.3034,0.6502,0.0231,0.2335
neutral,0.3129,0.4442,0.0211,2.6063
neutral,0.2327,0.3901,0.2224,-0.2451
neutral,0.2204,0.5405,0.0216,-0.8925
neutral,0.2267,0.3061,0.1966,1.3908
neutral,0.3412,0.4553,0.0621,0.0148
neutral,0.3218,0.3215,0.048,21.3185
neutral,0.3805,0.4021,0.0236,6.1168
neutral,0.311,0.3464,0.0078,2.7314
neutral,0.3671,0.372,0.0089,-21.0183
neutral,0.2595,0.4799,0.0607,-34.1728
neutral,0.4129,0.4451,0.0872,3.1377
neutral,0.2696,0.4247,0.2956,-3.4664
neutral,0.2885,0.4851,0.0085,-3.8698
neutral,0.3214,0.4699,0.0067,-7.1922
neutral,0.4046,0.4705,0.1476,-0.912
neutral,0.3359,0.4694,0.0778,6.2233
neutral,0.36,0.4998,0.0504,-1.8015
neutral,0.2306,0.4504,0.0809,3.7026
neutral,0.1082,0.4559,0.3333,-9.6958
neutral,0.3475,0.5034,0.0154,-1.5382
neutral,0.2991,0.4651,0.0211,-7.2795
neutral,0.3362,0.5541,0.0171,4.8957
neutral,0.3633,0.3942,0.1305,6.6925
neutral,0.2521,0.3185,0.3363,4.7229
neutral,0.3743,0.4702,0.1242,-25.0702
neutral,0.3429,0.4275,0.2431,-21.3012
neutral,0.2645,0.4647,0.0062,0.048
neutral,0.3888,0.5032,0.0095,-4.1106
neutral,0.1272,0.4654,0.0113,4.7109
neutral,0.3411,0.3525,0.0883,-7.3711
neutral,0.564,0.2977,1.2903,5.2208
neutral,0.2879,0.1905,0.0323,18.1459
neutral,0.3313,0.4366,0.0439,8.4647
neutral,0.3139,0.4884,0.0441,0.3219
neutral,0.2397,0.4694,0.0584,20.9581
neutral,0.2439,0.316,0.0935,9.5086
neutral,0.3531,0.4688,0.1349,7.0247
neutral,0.0508,0.4545,0.0309,1.0472
neutral,0.363,0.5553,0.0507,-1.1831
neutral,0.4014,0.5085,0.0619,-0.771
neutral,0.0327,0.4041,0.0149,7.4585
neutral,0.3089,0.4151,0.0341,-6.9578
neutral,0.1312,0.3425,0.064,-1.9681
neutral,0.3836,0.4346,0.0176,-20.6926
neutral,0.239,0.4105,0.0186,-17.2353
neutral,0.2846,0.3932,0.0748,-0.4269
neutral,0.3112,0.4092,0.104,-0.2625
neutral,0.3419,0.5086,0.1814,-3.1081
neutral,0.1935,0.2904,0.0622,19.1643
neutral,0.3851,0.6094,0.0363,-6.6495
neutral,0.3878,0.4258,0.2552,-1.5297
neutral,0.3226,0.5569,0.0158,7.6751
neutral,0.2504,0.4057,0.0748,-13.2456
neutral,0.2161,0.3229,0.024,-1.4982
neutral,0.3884,0.4578,0.1935,-5.0533
neutral,0.4063,0.4802,0.0739,-8.8884
neutral,0.2862,0.3705,0.0348,5.5872
neutral,0.3173,0.4465,0.04,2.0945
neutral,0.367,0.3559,0.0577,27.3789
neutral,0.2874,0.4782,0.0981,-0.7236
neutral,0.3036,0.4729,0.0491,6.1535
neutral,0.2522,0.299,0.0143,-0.0689
neutral,0.3835,0.4445,0.0235,6.756
neutral,0.4075,0.5352,0.1093,1.0865
neutral,0.3962,0.4709,0.2191,-6.1603
neutral,0.3691,0.3324,0.2575,-31.3596
neutral,0.2844,0.4265,0.0332,-6.6334
neutral,0.2205,0.3059,0.0032,1.7382
neutral,0.052,0.3242,0.7229,14.7131
neutral,0.3064,0.5422,0.0054,-2.3579
neutral,0.3662,0.4731,0.0874,10.0015
neutral,0.3221,0.4044,0.0497,-0.939
neutral,0.3433,0.4405,0.1038,1.4158
neutral,0.3303,0.5684,0.0584,0.4637
neutral,0.4902,0.3549,0.0894,0.0531
neutral,0.3521,0.4162,0.1189,5.534
neutral,0.3662,0.4976,0.0049,-7.3481
neutral,0.2763,0.3885,0.0615,56.4535
neutral,0.381,0.4503,0.0608,4.7554
neutral,0.3306,0.4148,0.0176,-9.2173
neutral,0.4231,0.3447,0.1185,3.6903
neutral,0.4067,0.4016,0.1118,5.7817
neutral,0.0827,0.4021,0.0521,-10.0426
neutral,0.5054,0.427,0.0555,38.6213
neutral,0.3619,0.4909,0.1961,1.7784
neutral,0.3296,0.5237,0.0055,3.6239
neutral,0.3509,0.4873,0.0024,7.7764
neutral,0.2401,0.3931,0.1597,-10.511
neutral,0.3795,0.493,0.0242,1.9189
neutral,0.3363,0.416,0.2883,-3.3684
neutral,0.3917,0.5083,0.0588,1.2259
neutral,0.2759,0.4342,0.0066,5.5541
neutral,0.4568,0.575,0.0036,-1.5982
neutral,0.3017,0.6268,0.0784,-0.5675
neutral,0.2491,0.4185,0.0154,-24.6946
neutral,0.3279,0.3174,0.1398,9.9693
neutral,0.3357,0.3343,0.0444,-29.4429
neutral,0.3997,0.4616,0.0148,-3.9194
neutral,0.3891,0.4853,0.0528,-5.4886
neutral,0.3819,0.3141,0.2214,14.3915
neutral,0.1499,0.4069,0.0206,-5.3262
neutral,0.3774,0.5097,0.0404,-3.4003
neutral,0.2646,0.4688,0.175,-2.4395
neutral,0.3725,0.5895,0.0643,-8.3111
neutral,0.3598,0.2606,0.1735,-2.5859
neutral,0.234,0.3925,0.0075,-1.5278
neutral,0.2672,0.4695,0.0163,-0.7532
neutral,0.3593,0.532,0.0074,1.5706
neutral,0.2818,0.3639,0.1657,0.7057
neutral,0.2885,0.4174,0.0124,-6.2424
neutral,0.221,0.4112,0.0202,-0.2491
neutral,0.284,0.3771,0.1037,2.0725
neutral,0.3587,0.4819,0.051,-1.529
neutral,0.3304,0.4197,0.1701,-29.3214
neutral,0.3459,0.3506,0.0174,-2.813
neutral,0.2526,0.4377,0.0236,9.5
neutral,0.3304,0.3979,0.0436,-21.3761
neutral,0.27,0.403,0.0185,-7.9504
neutral,0.299,0.3454,0.0372,-2.0578
neutral,0.277,0.4918,0.0559,-0.0242
neutral,0.3759,0.3704,0.174,-1.135
neutral,0.3453,0.416,0.0213,4.5704
neutral,0.3241,0.3207,0.32,-0.0221
neutral,0.2327,0.3038,0.0061,-0.7901
neutral,0.2865,0.459,0.0371,-0.0352
neutral,0.2716,0.4404,0.1523,3.6292
neutral,0.1906,0.5544,0.0071,-2.3115
neutral,0.2099,0.3815,0.2548,-2.2937
neutral,0.1997,0.464,0.0191,0.9612
neutral,0.3533,0.5471,0.0528,14.4883
neutral,0.355,0.5114,0.0121,-7.2617
neutral,0.3228,0.4355,0.1999,-12.4863
neutral,0.4397,0.2855,0.2066,7.8226
neutral,0.3463,0.4319,0.033,-3.8355
neutral,0.3872,0.4899,0.0177,2.7225
neutral,0.348,0.4702,0.0232,-8.9177
neutral,0.3225,0.496,0.0889,-0.3771
neutral,0.2235,0.4,0.1729,0.3155
neutral,0.3021,0.386,0.1534,-8.3097
neutral,0.3339,0.4518,0.069,2.0031
neutral,0.3041,0.5427,0.0278,-0.6455
neutral,0.3434,0.4947,0.1314,-8.4594
neutral,0.3363,0.4076,0.0838,-9.6042
neutral,0.3245,0.4093,0.2554,-3.7657
neutral,0.1896,0.3245,0.0154,-7.7097
neutral,0.3734,0.382,0.0166,-22.3173
neutral,0.3895,0.6437,0.0104,-14.9545
neutral,0.3683,0.523,0.0165,-7.2207
neutral,0.3788,0.3722,0.0181,-1.5859
neutral,0.4009,0.6252,0.0225,-22.8138
neutral,0.394,0.5222,0.0524,-4.499
neutral,0.3868,0.4018,0.3199,5.8322
neutral,0.3803,0.4641,0.0161,-8.4445
neutral,0.3571,0.5088,0.0972,-5.5558
neutral,0.3892,0.396,0.0262,-2.0597
neutral,0.3857,0.5922,0.1114,0.2495
neutral,0.2921,0.4714,0.0216,-2.2545
neutral,0.3401,0.4401,0.0149,0.0973
neutral,0.0784,0.3859,0.1043,-9.7883
neutral,0.1911,0.4567,0.029,-9.343
neutral,0.3606,0.3446,0.1087,0.8107
neutral,0.2578,0.4111,0.2626,-0.1133
neutral,0.3469,0.3873,0.051,8.4455
neutral,0.3622,0.5519,0.2277,5.434
neutral,0.4549,0.5026,0.067,-10.7427
neutral,0.3142,0.3141,0.0202,-1.0028
neutral,0.3203,0.3438,0.1911,-3.9478
neutral,0.1735,0.3718,0.1432,29.7866
neutral,0.3315,0.4673,0.0472,-4.227
neutral,0.3895,0.4763,0.0217,-3.0275
neutral,0.3647,0.4891,0.2621,-1.882
neutral,0.3606,0.4053,0.0347,-2.9662
neutral,0.356,0.4881,0.017,0.594
neutral,0.343,0.5911,0.0765,-3.2993
neutral,0.1941,0.3768,0.0182,-0.0128
neutral,0.3862,0.5238,0.0759,-0.2986
neutral,0.3135,0.5862,0.0239,2.5873
neutral,0.3884,0.4111,0.2513,9.3763
neutral,0.337,0.3779,0.2376,-1.3112
neutral,0.3837,0.5507,0.0027,-1.1562
neutral,0.2963,0.4764,0.0755,3.3149
neutral,0.2929,0.4066,0.0056,4.5403
neutral,0.4366,0.4285,0.4026,-2.6247
neutral,0.326,0.5051,0.071,3.0326
neutral,0.2236,0.3451,0.1593,12.1328
neutral,0.3019,0.3726,0.0997,-4.8591
neutral,0.0262,0.4454,0.7721,-15.0241
neutral,0.1557,0.2535,0.0994,-24.0403
neutral,0.2493,0.4887,0.0083,-7.122
neutral,0.0476,0.57,0.0626,-23.884
neutral,0.453,0.5189,0.0357,-1.03
neutral,0.3571,0.5374,0.0546,-4.332
neutral,0.1878,0.3883,0.2031,2.8316
neutral,0.2993,0.5124,0.0017,0.6342
neutral,0.2203,0.3421,0.0552,3.091
neutral,0.4452,0.4125,0.1676,4.7624
neutral,0.135,0.4088,0.0953,-6.045
neutral,0.4354,0.5674,0.02,4.5685
neutral,0.3041,0.3257,0.0119,-0.9874
neutral,0.3559,0.505,0.1144,-19.4558
neutral,0.3265,0.4366,0.0048,-2.2733
neutral,0.3715,0.3967,0.2404,5.3204
neutral,0.3179,0.5239,0.0302,8.3096
neutral,0.3702,0.4743,0.0838,-5.485
neutral,0.1738,0.3142,0.1405,-2.9225
neutral,0.3165,0.4665,0.009,-3.7525
neutral,0.1377,0.3723,0.0047,1.3913
neutral,0.3026,0.4722,0.036,2.1411
neutral,0.2474,0.4106,0.0161,-3.6865
neutral,0.2756,0.4899,0.0253,-0.9872
neutral,0.1936,0.4103,0.0049,-6.4121
neutral,0.3317,0.3333,0.1163,6.9503
neutral,0.2989,0.4461,0.0208,-5.1592
neutral,0.349,0.5138,0.1533,0.2784
neutral,0.2876,0.4824,0.0657,-1.2633
neutral,0.293,0.4966,0.0079,1.6461
neutral,0.5013,0.2882,0.046,19.6476
neutral,0.3105,0.4145,0.0308,0.5123
neutral,0.3186,0.5048,0.0125,-6.3285
neutral,0.2168,0.1948,0.3286,-33.5488
neutral,0.3463,0.5381,0.0136,-5.0105
neutral,0.364,0.4042,0.0035,-6.8288
neutral,0.0522,0.3973,0.32,-1.0758
neutral,0.3174,0.6181,0.0104,15.7369
neutral,0.3365,0.2999,0.0348,-6.5595
neutral,0.1545,0.3751,0.1214,-17.4338
neutral,0.3325,0.3266,0.0106,-25.1079
neutral,0.2956,0.3477,0.098,-11.7519
neutral,0.3454,0.5087,0.0362,-4.379
neutral,0.3095,0.3461,0.0319,-11.5083
neutral,0.3407,0.4506,0.0651,1.1375
neutral,0.4026,0.3787,0.2246,-1.7831
neutral,0.2543,0.4918,0.0101,-0.597
neutral,0.3624,0.439,0.0045,-23.5355
neutral,0.4686,0.4267,0.0136,-8.8434
neutral,0.3757,0.3765,0.0608,4.3806
neutral,0.321,0.5689,0.0028,-1.68
neutral,0.4152,0.4808,0.0905,0.6367
neutral,0.3841,0.4793,0.0267,-21.9661
neutral,0.3379,0.4345,0.1158,-4.2648
neutral,0.42,0.4627,0.0239,3.5526
neutral,0.3458,0.4691,0.2333,-0.7864
neutral,0.1885,0.3668,0.0617,9.2738
neutral,0.102,0.4533,0.0168,13.5609
neutral,0.4013,0.5623,0.0076,27.0545
neutral,0.321,0.4455,0.1986,-0.7683
neutral,0.3412,0.483,0.0351,4.6969
neutral,0.2985,0.4183,0.0369,14.8368
neutral,0.3796,0.4848,0.0046,-1.0863
neutral,0.3624,0.5356,0.0448,6.3529
neutral,0.402,0.4154,0.0755,14.0841
neutral,0.5536,0.2909,0.5797,6.7985
neutral,0.219,0.3853,0.0079,-1.7202
neutral,0.4183,0.6181,0.0016,23.0761
neutral,0.2576,0.4488,0.1218,-4.1684
neutral,0.2935,0.5162,0.0202,-15.4567
neutral,0.359,0.5608,0.2099,-34.2918
neutral,0.2897,0.4496,0.0416,-7.4599
neutral,0.2664,0.4509,0.1316,-2.2668
neutral,0.3552,0.3329,0.0096,-7.514
neutral,0.2693,0.1903,0.1245,27.4435
neutral,0.147,0.3977,0.0815,-3.6475
neutral,0.3453,0.4602,0.0359,1.8052
neutral,0.3105,0.4251,0.1348,-3.3088
neutral,0.274,0.5939,0.0194,0.7668
neutral,0.3179,0.3729,0.2884,-1.7245
neutral,0.3236,0.4999,0.0423,-5.1305
neutral,0.2889,0.4826,0.0096,-2.9065
neutral,0.3649,0.3882,0.072,11.4397
neutral,0.3763,0.527,0.249,-2.5407
neutral,0.1192,0.4404,0.0099,-8.2434
neutral,0.1902,0.363,0.1192,3.8026
neutral,0.3681,0.6188,0.0059,-1.934
