emotion,eye_openness,eyebrow_distance,mouth_opening,head_tilt,mouth_width,mouth_height,eyebrow_asymmetry
confused,0.4252,0.4486,0.4141,-0.9708,0.2652,0.1098,0.0215
confused,0.3425,0.4662,0.2958,1.5433,0.3091,0.0914,0.0093
confused,0.4171,0.5703,0.7456,9.6912,0.3092,0.2305,0.0811
confused,0.2611,0.4811,0.0107,18.0157,0.288,0.0031,0.1613
confused,0.3022,0.5458,0.0887,-3.5471,0.2891,0.0256,0.0471
confused,0.3778,0.5284,0.0428,31.3269,0.2967,0.0127,0.2859
confused,0.1402,0.4437,0.0054,-12.0643,0.209,0.0011,0.0823
confused,0.0861,0.4285,0.0433,3.7014,0.2745,0.0119,0.0364
confused,0.4423,0.3921,0.0344,1.8279,0.1894,0.0065,0.0161
confused,0.2595,0.4183,0.105,1.996,0.2376,0.025,0.002
confused,0.4083,0.6872,0.0152,-15.3462,0.3572,0.0054,0.183
confused,0.3521,0.3377,0.5214,-5.4733,0.1999,0.1042,0.0261
confused,0.4079,0.4574,0.4926,2.4549,0.3043,0.1499,0.0374
confused,0.3486,0.3331,0.3104,1.518,0.1869,0.058,0.0196
confused,0.3388,0.4182,0.4749,-4.1564,0.3676,0.1746,0.0353
confused,0.3744,0.4333,0.4457,-3.5019,0.3569,0.159,0.0332
confused,0.1826,0.397,0.0915,-24.3132,0.2323,0.0213,0.2024
confused,0.3593,0.4701,0.3252,50.5672,0.2896,0.0942,0.4128
confused,0.3047,0.4947,0.0005,0.2082,0.3082,0.0001,0.006
confused,0.2261,0.4396,0.0017,-8.7313,0.2801,0.0005,0.0683
confused,0.2805,0.4747,0.231,-15.8339,0.2324,0.0537,0.139
confused,0.2257,0.4627,0.0451,15.139,0.2691,0.0121,0.1573
confused,0.317,0.4234,0.4354,2.9293,0.2564,0.1116,0.0279
confused,0.4338,0.4536,0.0381,-1.9325,0.254,0.0097,0.012
confused,0.0212,0.432,0.0734,0.1123,0.2641,0.0194,0.0028
confused,0.3173,0.5187,0.0291,-4.2904,0.2461,0.0072,0.0378
confused,0.2501,0.4291,0.0118,-3.495,0.2517,0.003,0.0268
confused,0.4294,0.4436,0.5678,13.9883,0.2371,0.1347,0.1021
confused,0.3882,0.5616,0.0965,6.8808,0.2776,0.0268,0.0504
confused,0.2146,0.4354,0.0189,-4.091,0.2013,0.0038,0.0376
confused,0.4164,0.476,0.007,-6.8968,0.242,0.0017,0.0661
confused,0.3597,0.5242,0.1662,6.2794,0.3273,0.0544,0.0523
confused,0.2902,0.3978,0.3611,-0.3503,0.3223,0.1164,0.0006
confused,0.4387,0.4146,0.5807,4.9311,0.2172,0.1261,0.0417
confused,0.3159,0.3232,0.1723,0.9224,0.2048,0.0353,0.0133
confused,0.4002,0.4907,0.0093,6.4582,0.2428,0.0023,0.0675
confused,0.3291,0.3824,0.8069,-0.205,0.2348,0.1894,0.0047
confused,0.2994,0.442,0.0771,2.7952,0.2778,0.0214,0.0185
confused,0.3017,0.4284,0.0144,-3.6935,0.2357,0.0034,0.0383
confused,0.2241,0.3231,0.0118,36.0638,0.1927,0.0023,0.1938
confused,0.3846,0.2933,0.3055,-12.1533,0.1944,0.0594,0.076
confused,0.3808,0.4031,0.1373,0.6548,0.2237,0.0307,0.0141
confused,0.1552,0.4484,0.089,-5.1486,0.2755,0.0245,0.0423
confused,0.2568,0.4895,0.0222,5.2486,0.2759,0.0061,0.0294
confused,0.4495,0.5521,0.0032,1.6529,0.3125,0.001,0.0247
confused,0.3525,0.4776,0.1921,5.0618,0.3646,0.07,0.0481
confused,0.2944,0.407,0.425,-1.4158,0.3168,0.1346,0.0131
confused,0.1596,0.4128,0.0138,6.2976,0.2058,0.0028,0.0543
confused,0.4656,0.5001,0.0333,15.1237,0.2723,0.0091,0.1325
confused,0.0516,0.5128,0.1119,5.7242,0.3395,0.038,0.0518
confused,0.0681,0.5475,0.002,2.8791,0.2982,0.0006,0.0049
confused,0.2567,0.583,0.5525,-18.143,0.3514,0.1941,0.1924
confused,0.2532,0.5077,0.0123,4.8779,0.3541,0.0043,0.044
confused,0.2423,0.4751,0.1032,1.0256,0.3005,0.031,0.0265
confused,0.3954,0.4361,0.5209,5.469,0.2507,0.1306,0.0459
confused,0.2425,0.3994,0.154,1.706,0.2704,0.0416,0.0139
confused,0.3054,0.5251,0.0087,5.3432,0.2688,0.0023,0.0527
confused,0.5641,0.3312,0.011,-25.4656,0.1002,0.0011,0.1109
confused,0.2201,0.319,0.1182,13.9696,0.1271,0.015,0.0786
confused,0.2722,0.4531,0.2937,-28.5171,0.2681,0.0787,0.235
confused,0.0444,0.4382,0.0171,-4.9867,0.283,0.0048,0.0553
confused,0.1817,0.4499,0.3698,7.7031,0.2702,0.0999,0.0681
confused,0.26,0.5386,0.3377,-1.8207,0.2846,0.0961,0.031
confused,0.3755,0.4084,0.1291,10.2244,0.209,0.027,0.0964
confused,0.2367,0.4081,0.0082,6.6697,0.2615,0.0021,0.0593
confused,0.3448,0.6276,0.0518,2.415,0.286,0.0148,0.0274
confused,0.444,0.4206,0.2435,9.3063,0.345,0.084,0.0734
confused,0.3968,0.3952,0.3977,-11.6681,0.2296,0.0913,0.0967
confused,0.4462,0.564,0.0672,-5.1938,0.3044,0.0205,0.0637
confused,0.3745,0.5135,0.0073,-6.5524,0.2651,0.0019,0.0661
confused,0.4106,0.402,0.1378,-5.2939,0.2208,0.0304,0.0324
confused,0.1699,0.5306,0.0404,4.6236,0.3187,0.0129,0.044
confused,0.2773,0.3485,0.0525,1.1396,0.1842,0.0097,0.0136
confused,0.3473,0.4234,0.7158,-14.7611,0.2266,0.1622,0.1032
confused,0.0622,0.4484,0.0232,14.2775,0.2127,0.0049,0.1183
confused,0.3034,0.4003,0.0443,-1.9539,0.2564,0.0114,0.0138
confused,0.4183,0.3555,0.0518,-3.7069,0.1873,0.0097,0.0159
confused,0.2438,0.3898,0.6556,2.9251,0.2273,0.149,0.0377
confused,0.3778,0.5197,0.0024,-0.9245,0.3166,0.0008,0.0121
confused,0.2841,0.4326,0.0401,-3.7469,0.3116,0.0125,0.0602
confused,0.3441,0.5069,0.0086,-9.9076,0.2574,0.0022,0.0916
confused,0.1337,0.5313,0.0703,36.7488,0.2668,0.0188,0.3346
confused,0.0326,0.434,0.2819,1.036,0.3148,0.0888,0.0039
confused,0.427,0.4445,0.0244,-3.0899,0.2318,0.0057,0.017
confused,0.3688,0.4301,0.052,0.4203,0.2443,0.0127,0.0128
confused,0.2209,0.446,0.0202,-18.1637,0.2547,0.0051,0.1555
confused,0.0485,0.4473,0.1745,0.5885,0.2192,0.0382,0.0193
confused,0.1368,0.411,0.0555,2.2616,0.2272,0.0126,0.0321
confused,0.3153,0.4233,0.4481,-4.6364,0.3004,0.1346,0.0436
confused,0.3267,0.439,0.3718,2.9446,0.257,0.0956,0.0282
confused,0.3188,0.4928,0.7619,-7.2716,0.2507,0.191,0.082
confused,0.0929,0.3906,0.0181,5.784,0.2817,0.0051,0.045
confused,0.3995,0.3428,0.1171,-8.506,0.2066,0.0242,0.0518
confused,0.346,0.4476,0.0327,0.2441,0.2784,0.0091,0.004
confused,0.3826,0.4629,0.0639,10.075,0.2549,0.0163,0.1035
confused,0.2313,0.57,0.0049,3.4299,0.3376,0.0016,0.0164
confused,0.0323,0.4653,0.17,-2.0131,0.2988,0.0508,0.0227
confused,0.1502,0.3122,0.6,2.4941,0.2167,0.13,0.0096
confused,0.3334,0.5489,0.4788,2.9064,0.3793,0.1816,0.0465
confused,0.0226,0.596,0.0252,0.2567,0.3487,0.0088,0.0021
confused,0.2713,0.4557,0.0083,-6.973,0.3013,0.0025,0.0736
confused,0.3287,0.449,0.144,-5.2676,0.2659,0.0383,0.0475
confused,0.3933,0.4058,0.0305,-3.2426,0.1796,0.0055,0.0254
confused,0.3513,0.4836,0.6314,14.1638,0.2785,0.1758,0.1398
confused,0.222,0.5268,0.0048,1.1004,0.2741,0.0013,0.0202
confused,0.3779,0.4394,0.2164,0.256,0.279,0.0604,0.0052
confused,0.3158,0.3713,0.1371,-8.8838,0.2659,0.0365,0.0796
confused,0.3999,0.5035,0.0099,14.0951,0.2581,0.0026,0.1426
confused,0.3978,0.4883,0.0389,-6.5772,0.249,0.0097,0.0686
confused,0.5042,0.5077,0.3351,-10.1002,0.3407,0.1142,0.1013
confused,0.4616,0.497,0.0377,-0.0998,0.2364,0.0089,0.0132
confused,0.3192,0.4004,0.3302,-13.0045,0.2106,0.0695,0.0984
confused,0.4129,0.3837,0.4471,3.6751,0.1953,0.0873,0.025
confused,0.1201,0.489,0.0348,10.0955,0.2227,0.0077,0.1126
confused,0.5034,0.3661,0.1394,20.8523,0.0997,0.0139,0.0901
confused,0.3041,0.4434,0.191,-16.0056,0.1976,0.0377,0.1299
confused,0.2744,0.4979,0.161,0.8287,0.2469,0.0398,0.0167
confused,0.1466,0.357,0.2497,-1.0879,0.2967,0.0741,0.0025
confused,0.3451,0.5446,0.0718,0.1224,0.3201,0.023,0.0011
confused,0.6069,0.368,0.274,-9.7062,0.1339,0.0367,0.0639
confused,0.3125,0.4067,0.0091,3.2063,0.2935,0.0027,0.0137
confused,0.3913,0.577,0.3035,6.9381,0.3418,0.1038,0.0496
confused,0.3088,0.4081,0.2396,-4.9138,0.2434,0.0583,0.0444
confused,0.3304,0.3864,0.7042,-0.0351,0.2773,0.1953,0.0082
confused,0.3354,0.4507,0.2149,-5.1068,0.2143,0.046,0.0565
confused,0.3541,0.4205,0.3238,-17.4471,0.2475,0.0802,0.1503
confused,0.4012,0.6551,0.0601,7.4634,0.2772,0.0167,0.1083
confused,0.2333,0.5387,0.003,-9.8529,0.2811,0.0008,0.0832
confused,0.2937,0.5032,0.061,-11.7794,0.248,0.0151,0.1032
confused,0.4066,0.4214,0.0299,-2.4774,0.296,0.0088,0.0252
confused,0.4633,0.4602,0.2181,0.9821,0.2189,0.0477,0.0002
confused,0.3239,0.5188,0.0492,-0.2607,0.2663,0.0131,0.0228
confused,0.4062,0.4903,0.4678,0.5513,0.2994,0.1401,0.0152
confused,0.2787,0.4304,0.2657,2.9551,0.2692,0.0715,0.0274
confused,0.4237,0.402,0.0975,5.6486,0.2551,0.0249,0.0447
confused,0.261,0.3656,0.1167,2.4631,0.2059,0.024,0.0133
confused,0.4149,0.5113,0.5405,-2.684,0.3414,0.1846,0.017
confused,0.3556,0.7226,0.024,3.2652,0.3205,0.0077,0.0701
confused,0.3804,0.468,0.3489,0.6946,0.3269,0.1141,0.0008
confused,0.3251,0.5238,0.0034,-11.3726,0.2552,0.0009,0.1276
confused,0.4039,0.4532,0.2329,-1.9775,0.3074,0.0716,0.0217
confused,0.0865,0.4275,0.6626,11.7753,0.3349,0.2219,0.1169
confused,0.1659,0.4604,0.1545,9.4976,0.1849,0.0286,0.0784
confused,0.2284,0.4536,0.0171,5.6036,0.1781,0.003,0.0409
confused,0.2799,0.5687,0.0271,26.6638,0.2639,0.0072,0.2954
confused,0.0391,0.4466,0.037,-13.6367,0.2526,0.0094,0.1128
confused,0.0314,0.5129,0.2391,-21.3038,0.3364,0.0804,0.2517
confused,0.0715,0.6017,0.0153,-0.8986,0.3,0.0046,0.0173
confused,0.3941,0.4284,0.3108,7.8951,0.2562,0.0796,0.0541
confused,0.3524,0.4548,0.0235,-0.0098,0.2475,0.0058,0.0147
confused,0.2513,0.5266,0.0334,-17.099,0.2847,0.0095,0.1489
confused,0.3638,0.4424,0.0134,6.5622,0.2564,0.0034,0.0589
confused,0.3942,0.3382,0.0221,-34.3512,0.1598,0.0035,0.167
confused,0.406,0.3702,0.229,-3.468,0.194,0.0444,0.0192
confused,0.4537,0.4245,0.073,-0.6519,0.3055,0.0223,0.0072
confused,0.0777,0.466,0.3345,1.8161,0.376,0.1258,0.0355
confused,0.0705,0.3349,0.0303,-6.2154,0.196,0.0059,0.0462
confused,0.357,0.4465,0.2683,0.7623,0.3394,0.0911,0.0066
confused,0.3829,0.4106,0.0336,-0.3737,0.301,0.0101,0.0067
confused,0.3734,0.4124,0.2775,-3.5823,0.2816,0.0781,0.0302
confused,0.307,0.2774,0.1186,-4.8422,0.2128,0.0252,0.0237
confused,0.3288,0.3171,0.1133,-0.5604,0.1985,0.0225,0.023
confused,0.2448,0.5631,0.2243,5.46,0.3626,0.0813,0.0596
confused,0.411,0.3862,0.3394,2.9786,0.2242,0.0761,0.0134
confused,0.1213,0.3414,0.4003,-10.0149,0.3725,0.1491,0.0882
confused,0.224,0.5374,0.0172,-8.0199,0.318,0.0055,0.0724
confused,0.2832,0.3189,0.0757,3.2257,0.1425,0.0108,0.0005
confused,0.2528,0.4346,0.2805,0.6126,0.3076,0.0863,0.0067
confused,0.3068,0.4551,0.4221,-13.7126,0.3529,0.149,0.1611
confused,0.2548,0.4981,0.0761,5.4066,0.2782,0.0212,0.0456
confused,0.0697,0.4183,0.0038,7.3856,0.2427,0.0009,0.0665
confused,0.1327,0.4821,0.0669,-3.2846,0.3651,0.0244,0.0155
confused,0.3638,0.417,0.0776,-1.6604,0.2636,0.0205,0.0118
confused,0.4009,0.3438,0.5906,19.4317,0.2119,0.1251,0.1274
confused,0.3753,0.4873,0.2441,-14.2523,0.2857,0.0697,0.1503
confused,0.3354,0.4137,0.0659,-18.8767,0.2372,0.0156,0.1467
confused,0.4149,0.5534,0.358,3.4325,0.3793,0.1358,0.0489
confused,0.1707,0.4302,0.0047,-7.6872,0.2919,0.0014,0.0465
confused,0.4376,0.4582,0.022,-5.452,0.2658,0.0059,0.0695
confused,0.3482,0.5451,0.0069,0.6629,0.2955,0.002,0.0094
confused,0.3264,0.4201,0.2768,-4.0513,0.2392,0.0662,0.025
confused,0.3039,0.4578,0.1289,-7.207,0.3591,0.0463,0.0591
confused,0.0909,0.4716,0.2568,-7.4711,0.3643,0.0936,0.0686
confused,0.272,0.3368,0.007,-30.6284,0.1689,0.0012,0.2006
confused,0.305,0.5096,0.059,1.0072,0.3059,0.0181,0.0197
confused,0.1982,0.3117,0.3455,-5.8412,0.3524,0.1218,0.046
confused,0.3789,0.4221,0.0066,-5.9812,0.2085,0.0014,0.0367
confused,0.2409,0.3868,0.2611,51.2678,0.2688,0.0702,0.4124
confused,0.4182,0.4247,0.1381,-2.558,0.2104,0.0291,0.0275
confused,0.3183,0.4584,0.5337,-7.2982,0.2492,0.133,0.0668
confused,0.3011,0.4359,0.1451,4.3101,0.3058,0.0444,0.0457
confused,0.3851,0.4459,0.2109,-1.8338,0.277,0.0584,0.0047
confused,0.3016,0.5282,0.0559,-18.992,0.2019,0.0113,0.1744
confused,0.3192,0.4383,0.0613,-8.2582,0.2909,0.0178,0.0812
confused,0.2572,0.3961,0.591,-3.5283,0.267,0.1578,0.0353
confused,0.0757,0.5345,0.3501,3.5885,0.3328,0.1165,0.0496
confused,0.3484,0.3533,0.0325,-0.2475,0.2038,0.0066,0.004
confused,0.4119,0.4826,0.3152,-0.7911,0.2775,0.0875,0.0089
confused,0.4219,0.43,0.0292,-6.2876,0.2506,0.0073,0.0665
confused,0.2407,0.458,0.3973,6.743,0.2584,0.1027,0.0855
confused,0.0902,0.307,0.0146,-20.8221,0.1848,0.0027,0.1057
confused,0.4061,0.4136,0.396,-0.7537,0.2435,0.0965,0.0021
confused,0.3757,0.3953,0.0569,-4.392,0.2454,0.014,0.0321
confused,0.3627,0.3952,0.2599,-5.0449,0.2765,0.0719,0.0535
confused,0.3963,0.4539,0.0621,11.5352,0.2377,0.0148,0.0936
confused,0.3591,0.3303,0.2367,25.7438,0.1226,0.029,0.1372
confused,0.4164,0.4577,0.1762,-0.2944,0.2592,0.0457,0.0164
confused,0.3456,0.4571,0.004,-2.8462,0.3102,0.0012,0.0327
confused,0.3158,0.2843,0.3182,0.0543,0.244,0.0777,0.0113
confused,0.3399,0.3897,0.1793,6.6735,0.2058,0.0369,0.057
confused,0.3595,0.499,0.0009,4.4262,0.2639,0.0002,0.055
confused,0.2992,0.5722,0.1001,16.0531,0.3386,0.0339,0.1855
confused,0.4008,0.445,0.1409,-4.1389,0.2314,0.0326,0.0331
confused,0.3767,0.5289,0.2403,0.009,0.2771,0.0666,0.0175
confused,0.3532,0.4821,0.0201,-1.1583,0.3052,0.0061,0.0214
confused,0.3993,0.5712,0.6756,-0.6213,0.3042,0.2055,0.0011
confused,0.2588,0.3935,0.184,19.1318,0.2269,0.0417,0.1557
confused,0.3306,0.5217,0.2166,-14.2949,0.2253,0.0488,0.1567
confused,0.4481,0.5725,0.0321,23.5836,0.3318,0.0106,0.2285
confused,0.3734,0.5467,0.2791,-6.5223,0.3321,0.0927,0.0768
confused,0.3296,0.2673,0.2892,8.5332,0.1398,0.0404,0.0463
confused,0.2883,0.4321,0.0425,-0.2217,0.2481,0.0105,0.0007
confused,0.3061,0.4615,0.0207,-5.6269,0.2497,0.0052,0.0663
confused,0.3602,0.3586,0.7727,-6.3473,0.2802,0.2165,0.043
confused,0.3986,0.6235,0.005,0.4361,0.3212,0.0016,0.0274
confused,0.4459,0.5954,0.0918,7.2603,0.2863,0.0263,0.0591
confused,0.4551,0.5006,0.01,-0.3894,0.2396,0.0024,0.006
confused,0.3693,0.5272,0.1334,-0.1956,0.2782,0.0371,0.0054
confused,0.3649,0.4943,0.2359,3.0376,0.2431,0.0573,0.02
confused,0.3864,0.4367,0.382,0.6701,0.3342,0.1277,0.0081
confused,0.4585,0.5217,0.0184,-5.8289,0.3208,0.0059,0.0536
confused,0.1874,0.3717,0.0246,-2.3326,0.1963,0.0048,0.0151
confused,0.4183,0.3792,0.4845,3.0731,0.245,0.1187,0.0314
confused,0.3839,0.4876,0.4512,2.5714,0.2822,0.1273,0.0387
confused,0.2475,0.4815,0.2364,-12.7583,0.2986,0.0706,0.1278
confused,0.3757,0.3953,0.0569,-4.392,0.2454,0.014,0.0321
confused,0.2989,0.2792,0.2675,-3.5329,0.1858,0.0497,0.0137
confused,0.3437,0.5755,0.0177,15.4184,0.2451,0.0043,0.1586
confused,0.468,0.495,0.0107,-1.8663,0.238,0.0025,0.0104
confused,0.4168,0.462,0.1288,5.6085,0.2487,0.032,0.0452
confused,0.291,0.3297,0.6497,-15.6889,0.2265,0.1471,0.1206
confused,0.408,0.4116,0.036,-1.8392,0.2284,0.0082,0.0193
confused,0.37,0.4405,0.6361,-0.6911,0.2401,0.1528,0.0005
confused,0.1793,0.4925,0.0038,-2.4585,0.2753,0.0011,0.0128
confused,0.3022,0.4511,0.2799,-30.9991,0.1297,0.0363,0.1977
confused,0.2596,0.602,0.0372,-22.5113,0.2874,0.0107,0.2455
confused,0.1974,0.4209,0.1091,-11.6503,0.2935,0.032,0.0977
confused,0.2092,0.4385,0.0129,-10.7829,0.2101,0.0027,0.0877
confused,0.2846,0.3594,0.0717,10.9438,0.1676,0.012,0.0428
confused,0.4299,0.4122,0.0915,-1.3194,0.2144,0.0196,0.046
confused,0.4335,0.4475,0.2656,8.1612,0.2556,0.0679,0.0777
confused,0.0877,0.3751,0.0846,-8.2459,0.2252,0.0191,0.0844
confused,0.3306,0.6618,0.0055,-0.4198,0.368,0.002,0.0137
confused,0.2703,0.4967,0.3115,11.6119,0.4258,0.1326,0.1111
confused,0.3401,0.4214,0.7854,18.6625,0.3045,0.2391,0.1458
confused,0.059,0.3,0.952,-23.0336,0.2312,0.2201,0.1486
confused,0.3166,0.4648,0.022,0.1239,0.2662,0.0058,0.0094
confused,0.493,0.501,0.0313,-4.657,0.2532,0.0079,0.0332
confused,0.4225,0.346,0.0289,-13.3635,0.2182,0.0063,0.097
confused,0.3696,0.462,0.2501,-2.4529,0.2123,0.0531,0.0238
confused,0.4713,0.6389,0.1721,-1.3941,0.3034,0.0522,0.0068
confused,0.4676,0.3778,0.3538,12.5251,0.242,0.0856,0.0825
confused,0.1812,0.3732,0.4955,-0.1797,0.2897,0.1435,0.0041
confused,0.2402,0.1193,0.0693,25.9885,0.0763,0.0053,0.0499
confused,0.3482,0.5267,0.1037,0.7956,0.2809,0.0291,0.0058
confused,0.3227,0.4483,0.2021,-4.9449,0.2838,0.0573,0.0563
confused,0.252,0.4795,0.194,0.1033,0.3083,0.0598,0.0136
confused,0.3495,0.4539,0.0237,-0.3357,0.2512,0.0059,0.0155
confused,0.1592,0.5274,0.0402,4.6428,0.2733,0.011,0.0411
confused,0.4832,0.4786,0.1395,-9.2314,0.2128,0.0297,0.0719
confused,0.3416,0.4502,0.3989,1.8451,0.3133,0.125,0.0037
confused,0.4407,0.3449,0.2676,2.0904,0.1595,0.0427,0.0061
confused,0.3897,0.4813,0.2463,-0.6013,0.2603,0.0641,0.0141
confused,0.3761,0.407,0.0301,-5.7189,0.2383,0.0072,0.0405
confused,0.3082,0.4358,0.0853,4.163,0.2534,0.0216,0.031
confused,0.3583,0.377,0.1156,-5.9452,0.279,0.0323,0.0488
confused,0.4143,0.4975,0.0284,-5.3967,0.2505,0.0071,0.0542
confused,0.4164,0.4767,0.4968,14.3506,0.3124,0.1552,0.1287
confused,0.0573,0.4086,0.2024,0.0388,0.3947,0.0799,0.0066
confused,0.1243,0.4981,0.0112,2.4962,0.3297,0.0037,0.0285
confused,0.3735,0.4827,0.0529,-0.1601,0.2214,0.0117,0.006
confused,0.4618,0.3957,0.3085,9.5947,0.2073,0.064,0.0888
confused,0.3647,0.4271,0.1082,-4.0663,0.2625,0.0284,0.0465
confused,0.0541,0.4752,0.1499,0.8397,0.2351,0.0352,0.0152
confused,0.3568,0.5052,0.0153,-1.4894,0.2804,0.0043,0.0015
confused,0.4762,0.3758,0.3203,4.8227,0.1382,0.0443,0.04
confused,0.3578,0.2821,0.3831,7.3186,0.255,0.0977,0.051
confused,0.2163,0.5804,0.0083,-6.6895,0.3175,0.0026,0.0482
confused,0.4321,0.4996,0.127,19.5336,0.2731,0.0347,0.1752
confused,0.1266,0.5399,0.0636,10.6993,0.325,0.0207,0.1338
confused,0.4067,0.5511,0.5322,-4.8165,0.2279,0.1213,0.048
confused,0.2584,0.2806,0.2088,16.6415,0.1828,0.0382,0.093
confused,0.2796,0.4737,0.018,3.8012,0.3016,0.0054,0.0388
confused,0.4003,0.3832,0.0321,3.1465,0.1939,0.0062,0.0259
confused,0.3679,0.4825,0.3081,5.2589,0.3102,0.0956,0.07
confused,0.3651,0.425,0.0245,-7.1371,0.2799,0.0069,0.083
confused,0.2892,0.5063,0.017,-5.9314,0.3163,0.0054,0.0474
confused,0.0832,0.3498,0.2652,-7.3713,0.3402,0.0902,0.0622
confused,0.3605,0.4402,0.6579,0.8904,0.251,0.1651,0.0186
confused,0.301,0.4526,0.0057,4.1509,0.246,0.0014,0.0336
confused,0.0222,0.4514,0.021,1.2668,0.2938,0.0062,0.0165
confused,0.4513,0.5247,0.2161,1.9882,0.2151,0.0465,0.0027
confused,0.3046,0.3102,0.1755,-11.055,0.2208,0.0388,0.0782
confused,0.3026,0.4557,0.0076,2.8525,0.3242,0.0025,0.0181
confused,0.2415,0.2296,0.0179,2.7532,0.1448,0.0026,0.0172
confused,0.3625,0.5261,0.0092,3.0246,0.2518,0.0023,0.0212
confused,0.0512,0.4044,0.8113,6.4622,0.2551,0.2069,0.0636
confused,0.1682,0.4452,0.0732,-3.9817,0.2709,0.0198,0.015
confused,0.4512,0.5209,0.0139,-2.7872,0.2393,0.0033,0.021
confused,0.3763,0.4519,0.3535,3.787,0.2423,0.0857,0.0338
confused,0.3305,0.4952,0.0997,-19.904,0.2569,0.0256,0.17
confused,0.3346,0.4674,0.32,-19.3658,0.3647,0.1167,0.2085
confused,0.0538,0.5268,0.0338,-5.2942,0.2972,0.01,0.0523
confused,0.3281,0.3586,0.3151,-10.6956,0.1301,0.041,0.0617
confused,0.3458,0.5809,0.0561,6.3901,0.3161,0.0177,0.0638
confused,0.4618,0.4246,0.0704,-7.4171,0.2354,0.0166,0.058
confused,0.3583,0.4229,0.5882,-0.4151,0.3191,0.1877,0.003
confused,0.381,0.4799,0.3868,-0.7707,0.3405,0.1317,0.0163
confused,0.1289,0.4118,0.7815,-14.7284,0.2809,0.2195,0.1457
confused,0.4523,0.4895,0.0934,0.5575,0.2363,0.0221,0.0014
confused,0.4468,0.4331,0.0244,-3.7972,0.2197,0.0054,0.0229
confused,0.3933,0.3289,0.1829,-5.3371,0.1669,0.0305,0.0434
confused,0.4446,0.5265,0.3481,-5.2307,0.2529,0.088,0.0528
confused,0.3268,0.596,0.0077,1.5736,0.2614,0.002,0.0161
confused,0.3391,0.3003,0.0818,-7.5761,0.1489,0.0122,0.0463
confused,0.3804,0.5535,0.1231,2.3522,0.2677,0.0329,0.0226
confused,0.2209,0.4169,0.4884,-4.3464,0.2796,0.1366,0.0247
confused,0.3432,0.3461,0.0975,0.4028,0.1706,0.0166,0.0088
confused,0.448,0.3879,0.0746,-0.7626,0.2763,0.0206,0.0076
confused,0.423,0.3099,1.0939,-1.7998,0.12,0.1312,0.0227
confused,0.06,0.5877,0.0186,2.4148,0.2851,0.0053,0.0103
confused,0.399,0.4364,0.0426,13.0842,0.2028,0.0086,0.0975
confused,0.4401,0.4755,0.186,-1.1083,0.3075,0.0572,0.0035
confused,0.3755,0.4222,0.0284,0.5989,0.1877,0.0053,0.0037
confused,0.0802,0.3661,0.0955,6.0708,0.2501,0.0239,0.0346
confused,0.3627,0.3365,0.6042,9.2366,0.2227,0.1346,0.081
confused,0.0745,0.4342,0.2595,-10.9792,0.344,0.0893,0.0897
confused,0.4499,0.5085,0.5023,-4.431,0.2596,0.1304,0.0374
confused,0.374,0.6014,0.1223,-12.0312,0.3356,0.0411,0.1353
confused,0.3823,0.397,0.7712,-7.2551,0.2,0.1542,0.0743
confused,0.221,0.435,0.45,0.2511,0.3353,0.1509,0.0113
confused,0.0594,0.5939,0.0128,6.376,0.3068,0.0039,0.0731
confused,0.4709,0.4266,0.0835,0.4538,0.2155,0.018,0.0027
confused,0.2831,0.4339,0.1336,1.6579,0.2656,0.0355,0.0241
confused,0.3516,0.5323,0.0579,-16.4202,0.2872,0.0166,0.1632
confused,0.3134,0.3379,0.4243,-23.6002,0.1781,0.0755,0.1543
confused,0.329,0.4255,0.468,15.0735,0.2469,0.1156,0.1257
confused,0.432,0.3977,0.109,7.0467,0.231,0.0252,0.0624
confused,0.2945,0.4562,0.0297,0.551,0.2263,0.0067,0.0046
confused,0.0609,0.4319,0.4193,-2.077,0.3129,0.1312,0.0354
confused,0.0576,0.523,0.0108,1.2784,0.3053,0.0033,0.0233
confused,0.3651,0.5022,0.4411,-10.2682,0.2575,0.1136,0.1023
confused,0.4027,0.3977,0.5162,0.3227,0.2032,0.1049,0.0053
confused,0.3439,0.5391,0.0396,1.4742,0.2965,0.0117,0.0254
confused,0.4255,0.4969,0.4121,-9.0334,0.2252,0.0928,0.0309
confused,0.3132,0.3863,0.1328,-19.4699,0.1909,0.0254,0.12
confused,0.3947,0.5474,0.0155,-2.1914,0.3666,0.0057,0.028
confused,0.2796,0.4277,0.7306,2.3056,0.266,0.1944,0.0206
confused,0.4652,0.528,0.0149,0.9365,0.2237,0.0033,0.0192
confused,0.468,0.495,0.0107,-1.8663,0.238,0.0025,0.0104
confused,0.3615,0.4119,0.0076,4.3277,0.2611,0.002,0.0377
confused,0.3305,0.5103,0.6786,-4.3832,0.2795,0.1896,0.0266
confused,0.4151,0.4531,0.0511,16.2189,0.2332,0.0119,0.1458
confused,0.3113,0.4524,0.0062,2.0576,0.2227,0.0014,0.0243
confused,0.3221,0.3909,0.8417,-0.1519,0.2248,0.1892,0.0044
confused,0.4059,0.5222,0.0116,-13.046,0.2693,0.0031,0.1171
confused,0.3357,0.3998,0.6946,-14.4105,0.2867,0.1992,0.1385
confused,0.2359,0.4731,0.0183,21.6311,0.2099,0.0038,0.1662
confused,0.0682,0.4773,0.3734,-7.3741,0.3007,0.1123,0.0872
